id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,notes,start_date,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_is_active,away_venue_id,game_id,season,season_type,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,away_color,away_alternate_color,away_logo,status_type_alt_detail,odds
400927484,s:40~l:59~e:400927484~c:400927484,2017-07-07T02:00Z,4397,True,False,False,False,[],2017-07-07T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184.0,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,True,1830.0,400927484,2017,2,2184.0,KeyArena,Seattle,WA,17459.0,True,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,,
400927485,s:40~l:59~e:400927485~c:400927485,2017-07-07T23:30Z,3359,True,False,False,False,[],2017-07-07T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,True,2206.0,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,2183.0,400927485,2017,2,2206.0,McCamish Pavilion,Atlanta,GA,8900.0,True,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,
400927486,s:40~l:59~e:400927486~c:400927486,2017-07-08T00:00Z,8232,True,False,False,False,[],2017-07-08T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,False,780.0,,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,True,1949.0,400927486,2017,2,780.0,AT&T Center,San Antonio,TX,18500.0,False,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,,
400927487,s:40~l:59~e:400927487~c:400927487,2017-07-08T23:00Z,6073,True,False,False,False,[],2017-07-08T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160.0,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,True,1823.0,400927487,2017,2,2160.0,Mohegan Sun Arena,Uncasville,CT,10000.0,True,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,,
400927488,s:40~l:59~e:400927488~c:400927488,2017-07-09T00:00Z,6942,True,False,False,False,[],2017-07-09T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,977.0,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,1835.0,400927488,2017,2,977.0,Allstate Arena,Glenview,IL,0.0,False,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,
400927489,s:40~l:59~e:400927489~c:400927489,2017-07-09T01:00Z,7104,True,False,False,False,[],2017-07-09T01:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184.0,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,True,1841.0,400927489,2017,2,2184.0,KeyArena,Seattle,WA,17459.0,True,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,,
400927490,s:40~l:59~e:400927490~c:400927490,2017-07-09T19:00Z,4019,True,False,False,False,[],2017-07-09T19:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,True,2206.0,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,True,3416.0,400927490,2017,2,2206.0,McCamish Pavilion,Atlanta,GA,8900.0,True,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,,
400927491,s:40~l:59~e:400927491~c:400927491,2017-07-09T22:00Z,9413,True,False,False,False,[],2017-07-09T22:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949.0,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,True,1830.0,400927491,2017,2,1949.0,Footprint Center,Phoenix,AZ,18055.0,True,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,,
400927492,s:40~l:59~e:400927492~c:400927492,2017-07-12T16:00Z,12282,True,False,False,False,[],2017-07-12T16:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,2183.0,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,False,780.0,400927492,2017,2,2183.0,Gainbridge Fieldhouse,Indianapolis,IN,17923.0,True,000000,c7cfd4,,,
400927493,s:40~l:59~e:400927493~c:400927493,2017-07-12T16:30Z,14102,True,False,False,False,[],2017-07-12T16:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,977.0,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,True,3416.0,400927493,2017,2,977.0,Allstate Arena,Glenview,IL,0.0,False,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,,
400927494,s:40~l:59~e:400927494~c:400927494,2017-07-12T19:00Z,10833,True,False,False,False,[],2017-07-12T19:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184.0,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,True,2160.0,400927494,2017,2,2184.0,KeyArena,Seattle,WA,17459.0,True,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,,
400927495,s:40~l:59~e:400927495~c:400927495,2017-07-13T02:00Z,9342,True,False,False,False,[],2017-07-13T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949.0,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,True,2206.0,400927495,2017,2,1949.0,Footprint Center,Phoenix,AZ,18055.0,True,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,,
400927496,s:40~l:59~e:400927496~c:400927496,2017-07-14T02:30Z,9918,True,False,False,False,[],2017-07-14T02:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841.0,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,True,2160.0,400927496,2017,2,1841.0,crypto.com Arena,Los Angeles,CA,19068.0,True,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,,
400927497,s:40~l:59~e:400927497~c:400927497,2017-07-14T23:00Z,8007,True,False,False,False,[],2017-07-14T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,2183.0,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,True,1823.0,400927497,2017,2,2183.0,Gainbridge Fieldhouse,Indianapolis,IN,17923.0,True,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,,
400927498,s:40~l:59~e:400927498~c:400927498,2017-07-14T23:30Z,9341,True,False,False,False,[],2017-07-14T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1830.0,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,977.0,400927498,2017,2,1830.0,Madison Square Garden,New York,NY,19763.0,False,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,,
400927499,s:40~l:59~e:400927499~c:400927499,2017-07-15T02:00Z,10493,True,False,False,False,[],2017-07-15T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949.0,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,1835.0,400927499,2017,2,1949.0,Footprint Center,Phoenix,AZ,18055.0,True,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,
400927500,s:40~l:59~e:400927500~c:400927500,2017-07-16T01:00Z,6993,True,False,False,False,[],2017-07-16T01:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184.0,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,True,2206.0,400927500,2017,2,2184.0,KeyArena,Seattle,WA,17459.0,True,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,,
400927501,s:40~l:59~e:400927501~c:400927501,2017-07-16T19:00Z,6355,True,False,False,False,[],2017-07-16T19:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160.0,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,False,780.0,400927501,2017,2,2160.0,Mohegan Sun Arena,Uncasville,CT,10000.0,True,000000,c7cfd4,,,
400927502,s:40~l:59~e:400927502~c:400927502,2017-07-16T19:00Z,10204,True,False,False,False,[],2017-07-16T19:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1830.0,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,True,1823.0,400927502,2017,2,1830.0,Madison Square Garden,New York,NY,19763.0,False,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,,
400927503,s:40~l:59~e:400927503~c:400927503,2017-07-16T20:30Z,3693,True,False,False,False,[],2017-07-16T20:30Z,1,STD,0.0,0.0,6,3,STATUS_FINAL,post,True,Final,Final/2OT,Final/2OT,4,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,True,3416.0,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,977.0,400927503,2017,2,3416.0,College Park Center,Arlington,TX,0.0,True,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,2OT,
400927504,s:40~l:59~e:400927504~c:400927504,2017-07-16T23:00Z,10022,True,False,False,False,[],2017-07-16T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,1835.0,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,True,1949.0,400927504,2017,2,1835.0,Xcel Energy Center,Saint Paul,MN,17954.0,True,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,,
400927505,s:40~l:59~e:400927505~c:400927505,2017-07-18T02:30Z,11386,True,False,False,False,[],2017-07-18T02:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841.0,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,2183.0,400927505,2017,2,1841.0,crypto.com Arena,Los Angeles,CA,19068.0,True,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,
400927506,s:40~l:59~e:400927506~c:400927506,2017-07-18T15:30Z,7413,True,False,False,False,[],2017-07-18T15:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,True,2206.0,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,False,780.0,400927506,2017,2,2206.0,McCamish Pavilion,Atlanta,GA,8900.0,True,000000,c7cfd4,,,
400927507,s:40~l:59~e:400927507~c:400927507,2017-07-19T01:00Z,8358,True,False,False,False,[],2017-07-19T01:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184.0,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,977.0,400927507,2017,2,2184.0,KeyArena,Seattle,WA,17459.0,True,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,,
400927508,s:40~l:59~e:400927508~c:400927508,2017-07-19T15:00Z,14943,True,False,False,False,[],2017-07-19T15:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1830.0,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,True,2160.0,400927508,2017,2,1830.0,Madison Square Garden,New York,NY,19763.0,False,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,,
400927509,s:40~l:59~e:400927509~c:400927509,2017-07-19T15:30Z,15597,True,False,False,False,[],2017-07-19T15:30Z,1,STD,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823.0,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,True,2206.0,400927509,2017,2,1823.0,Capital One Arena,Washington,DC,20362.0,True,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,OT,
400927510,s:40~l:59~e:400927510~c:400927510,2017-07-19T17:00Z,17834,True,False,False,False,[],2017-07-19T17:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,1835.0,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,True,3416.0,400927510,2017,2,1835.0,Xcel Energy Center,Saint Paul,MN,17954.0,True,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,,
400927511,s:40~l:59~e:400927511~c:400927511,2017-07-19T19:30Z,11371,True,False,False,False,[],2017-07-19T19:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949.0,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,2183.0,400927511,2017,2,1949.0,Footprint Center,Phoenix,AZ,18055.0,True,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,
400927512,s:40~l:59~e:400927512~c:400927512,2017-07-20T19:30Z,16166,True,False,False,False,[],2017-07-20T19:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841.0,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,977.0,400927512,2017,2,1841.0,crypto.com Arena,Los Angeles,CA,19068.0,True,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,,
400927513,s:40~l:59~e:400927513~c:400927513,2017-07-21T00:00Z,7306,True,False,False,False,[],2017-07-21T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,False,780.0,,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,2183.0,400927513,2017,2,780.0,AT&T Center,San Antonio,TX,18500.0,False,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,
400968106,s:40~l:59~e:400968106~c:400968106,2017-07-22T19:30Z,15221,True,True,False,False,"[{'type': 'event', 'headline': 'VERIZON WNBA ALL-STAR GAME'}]",2017-07-22T19:30Z,4,ALLSTAR,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,99,s:40~l:59~t:99,Western Conf,West,WEST,WEST,WEST,,,True,763.0,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/west.png,98,s:40~l:59~t:98,Eastern Conf,East,EAST,EAST,EAST,True,,400968106,2017,2,2184.0,KeyArena,Seattle,WA,17459.0,True,,,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/east.png,,
400927514,s:40~l:59~e:400927514~c:400927514,2017-07-25T16:30Z,9244,True,False,False,False,[],2017-07-25T16:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,False,780.0,,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,True,1823.0,400927514,2017,2,780.0,AT&T Center,San Antonio,TX,18500.0,False,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,,
400927515,s:40~l:59~e:400927515~c:400927515,2017-07-25T23:00Z,5631,True,False,False,False,[],2017-07-25T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160.0,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,977.0,400927515,2017,2,2160.0,Mohegan Sun Arena,Uncasville,CT,10000.0,True,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,,
400927516,s:40~l:59~e:400927516~c:400927516,2017-07-25T23:00Z,4053,True,False,False,False,[],2017-07-25T23:00Z,1,STD,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,True,2206.0,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,True,1949.0,400927516,2017,2,2206.0,McCamish Pavilion,Atlanta,GA,8900.0,True,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,OT,
400927517,s:40~l:59~e:400927517~c:400927517,2017-07-26T00:00Z,10123,True,False,False,False,[],2017-07-26T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,1835.0,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,True,1830.0,400927517,2017,2,1835.0,Xcel Energy Center,Saint Paul,MN,17954.0,True,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,,
400927518,s:40~l:59~e:400927518~c:400927518,2017-07-26T00:00Z,3701,True,False,False,False,[],2017-07-26T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,True,3416.0,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,2183.0,400927518,2017,2,3416.0,College Park Center,Arlington,TX,0.0,True,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,
400927519,s:40~l:59~e:400927519~c:400927519,2017-07-26T02:30Z,10012,True,False,False,False,[],2017-07-26T02:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841.0,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,2184.0,400927519,2017,2,1841.0,crypto.com Arena,Los Angeles,CA,19068.0,True,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,,
400927520,s:40~l:59~e:400927520~c:400927520,2017-07-28T23:00Z,0,True,False,False,False,[],2017-07-28T23:00Z,1,STD,0.0,0.0,0,6,STATUS_POSTPONED,post,False,Postponed,Postponed,Postponed,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823.0,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,True,2160.0,400927520,2017,2,1823.0,Capital One Arena,Washington,DC,20362.0,True,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,,
400927521,s:40~l:59~e:400927521~c:400927521,2017-07-28T23:00Z,6617,True,False,False,False,[],2017-07-28T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,2183.0,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,True,1830.0,400927521,2017,2,2183.0,Gainbridge Fieldhouse,Indianapolis,IN,17923.0,True,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,,
400927522,s:40~l:59~e:400927522~c:400927522,2017-07-28T23:30Z,4197,True,False,False,False,[],2017-07-28T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,True,2206.0,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,1835.0,400927522,2017,2,2206.0,McCamish Pavilion,Atlanta,GA,8900.0,True,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,
400927523,s:40~l:59~e:400927523~c:400927523,2017-07-29T00:00Z,5777,True,False,False,False,[],2017-07-29T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,False,780.0,,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,True,1841.0,400927523,2017,2,780.0,AT&T Center,San Antonio,TX,18500.0,False,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,,
400927524,s:40~l:59~e:400927524~c:400927524,2017-07-29T00:30Z,6088,True,False,False,False,[],2017-07-29T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,977.0,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,True,1949.0,400927524,2017,2,977.0,Allstate Arena,Glenview,IL,0.0,False,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,,
400927525,s:40~l:59~e:400927525~c:400927525,2017-07-29T02:00Z,7797,True,False,False,False,[],2017-07-29T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184.0,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,True,3416.0,400927525,2017,2,2184.0,KeyArena,Seattle,WA,17459.0,True,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,,
