"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.venue.id","home.logo","home.conferenceId","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.venue.id","away.logo","away.conferenceId","tournamentId","status.type.altDetail","season","groups.id","groups.name","groups.shortName","groups.isConference","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","game_id","PBP"
320162598,"s:40~l:54~e:320162598~c:320162598","2012-01-17T00:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-17T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2598,"s:40~l:54~t:2598","St. Francis (PA)","Red Flash","SFPA","St. Francis (PA) Red Flash","St. Fran. (PA)","a20012","","True",2149,"https://a.espncdn.com/i/teamlogos/ncaa/500/2598.png",19,2529,"s:40~l:54~t:2529","Sacred Heart","Pioneers","SHU","Sacred Heart Pioneers","Sacred Heart","a40012","c29472","True",1916,"https://a.espncdn.com/i/teamlogos/ncaa/500/2529.png",19,NA,"",2012,19,"Northeast Conference","NEC","True",2149,"DeGol Arena","Loretto","PA",3500,"True",320162598,TRUE
320162523,"s:40~l:54~e:320162523~c:320162523","2012-01-17T00:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-17T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2523,"s:40~l:54~t:2523","Robert Morris","Colonials","RMU","Robert Morris Colonials","Robert Morris","00214D","a21d2b","True",5470,"https://a.espncdn.com/i/teamlogos/ncaa/500/2523.png",19,2514,"s:40~l:54~t:2514","Quinnipiac","Bobcats","QUIN","Quinnipiac Bobcats","Quinnipiac","041B43","","True",1907,"https://a.espncdn.com/i/teamlogos/ncaa/500/2514.png",19,NA,"",2012,19,"Northeast Conference","NEC","True",3714,"THE CHARLES L. SEWALL CENTER","Fargo","ND",0,"False",320162523,TRUE
320162506,"s:40~l:54~e:320162506~c:320162506","2012-01-17T00:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-17T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2506,"s:40~l:54~t:2506","Presbyterian","Blue Hose","PRES","Presbyterian Blue Hose","Presbyterian","194896","990134","True",2046,"https://a.espncdn.com/i/teamlogos/ncaa/500/2506.png",6,2427,"s:40~l:54~t:2427","UNC Asheville","Bulldogs","UNCA","UNC Asheville Bulldogs","UNC Asheville","156199","c2c3c0","True",2609,"https://a.espncdn.com/i/teamlogos/ncaa/500/2427.png",6,NA,"",2012,6,"Big South Conference","Big South","True",NA,"","","",NA,"",320162506,TRUE
320162127,"s:40~l:54~e:320162127~c:320162127","2012-01-17T00:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-17T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2127,"s:40~l:54~t:2127","Charleston Southern","Buccaneers","CHSO","Charleston Southern Buccaneers","Charleston So","2e3192","ded090","True",2187,"https://a.espncdn.com/i/teamlogos/ncaa/500/2127.png",6,2335,"s:40~l:54~t:2335","Liberty","Flames","LIB","Liberty Flames","Liberty","071740","a61f21","True",7117,"https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png",6,NA,"",2012,6,"Big South Conference","Big South","True",2187,"Buccaneer Fieldhouse","Charleston","SC",881,"True",320162127,TRUE
320160399,"s:40~l:54~e:320160399~c:320160399","2012-01-17T00:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-17T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",399,"s:40~l:54~t:399","Albany","Great Danes","ALB","Albany Great Danes","Albany","3D2777","ffffff","True",1976,"https://a.espncdn.com/i/teamlogos/ncaa/500/399.png",1,104,"s:40~l:54~t:104","Boston University","Terriers","BU","Boston University Terriers","Boston Univ.","cc0000","ffffff","True",1999,"https://a.espncdn.com/i/teamlogos/ncaa/500/104.png",1,NA,"",2012,1,"America East Conference","Am. East","True",1976,"SEFCU Arena","Albany","NY",4538,"True",320160399,TRUE
320160324,"s:40~l:54~e:320160324~c:320160324","2012-01-17T00:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-17T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",324,"s:40~l:54~t:324","Coastal Carolina","Chanticleers","CCAR","Coastal Carolina Chanticleers","C. Carolina","007073","876447","True",4308,"https://a.espncdn.com/i/teamlogos/ncaa/500/324.png",6,2515,"s:40~l:54~t:2515","Radford","Highlanders","RAD","Radford Highlanders","Radford","BC1515","c2c3c0","True",1901,"https://a.espncdn.com/i/teamlogos/ncaa/500/2515.png",6,NA,"",2012,6,"Big South Conference","Big South","True",1905,"DakotaDome","Vermillion","SD",10000,"True",320160324,TRUE
320160225,"s:40~l:54~e:320160225~c:320160225","2012-01-17T00:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2012-01-17T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",225,"s:40~l:54~t:225","Brown","Bears","BRWN","Brown Bears","Brown","411e09","949300","True",2036,"https://a.espncdn.com/i/teamlogos/ncaa/500/225.png",12,107,"s:40~l:54~t:107","Holy Cross","Crusaders","HC","Holy Cross Crusaders","Holy Cross","0a0a0a","080808","True",137,"https://a.espncdn.com/i/teamlogos/ncaa/500/107.png",22,NA,"",2012,NA,"","","",2036,"Pizzitola Sports Center","Providence","RI",2900,"True",320160225,TRUE
320160160,"s:40~l:54~e:320160160~c:320160160","2012-01-17T00:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-17T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",160,"s:40~l:54~t:160","New Hampshire","Wildcats","UNH","New Hampshire Wildcats","New Hampshire","004990","c3c4c6","True",1936,"https://a.espncdn.com/i/teamlogos/ncaa/500/160.png",1,2619,"s:40~l:54~t:2619","Stony Brook","Seawolves","STBK","Stony Brook Seawolves","Stony Brook","990000","","True",2231,"https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png",1,NA,"",2012,1,"America East Conference","Am. East","True",2112,"Icardo Center","Bakersfield","CA",3515,"True",320160160,TRUE
320160116,"s:40~l:54~e:320160116~c:320160116","2012-01-17T00:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-17T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",116,"s:40~l:54~t:116","Mount St. Mary's","Mountaineers","MSM","Mount St. Mary's Mountaineers","Mt. St. Mary's","005596","ebebeb","True",2175,"https://a.espncdn.com/i/teamlogos/ncaa/500/116.png",19,2115,"s:40~l:54~t:2115","Central Connecticut","Blue Devils","CCSU","Central Connecticut Blue Devils","Cent Conn St","1B49A2","d1d5d8","True",2144,"https://a.espncdn.com/i/teamlogos/ncaa/500/2115.png",19,NA,"",2012,19,"Northeast Conference","NEC","True",NA,"","","",NA,"",320160116,TRUE
320160085,"s:40~l:54~e:320160085~c:320160085","2012-01-17T00:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-17T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",85,"s:40~l:54~t:85","IUPUI","Jaguars","IUPU","IUPUI Jaguars","IUPUI","A81F30","d59f0f","True",2129,"https://a.espncdn.com/i/teamlogos/ncaa/500/85.png",47,253,"s:40~l:54~t:253","Southern Utah","Thunderbirds","SUU","Southern Utah Thunderbirds","Southern Utah","d10000","c2c3c0","True",1960,"https://a.espncdn.com/i/teamlogos/ncaa/500/253.png",47,NA,"",2012,47,"Summit League","Summit","True",2129,"IUPUI Gymnasium","Indianapolis","IN",1215,"True",320160085,TRUE
320162400,"s:40~l:54~e:320162400~c:320162400","2012-01-16T23:30Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-16T23:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2400,"s:40~l:54~t:2400","Mississippi Valley State","Devilettes","MVSU","Mississippi Valley State Devilettes","Miss Valley St","005328","cf2d34","True",1988,"https://a.espncdn.com/i/teamlogos/ncaa/500/2400.png",26,2582,"s:40~l:54~t:2582","Southern","Lady Jaguars","SOU","Southern Lady Jaguars","Southern","004B97","ffc82d","True",2210,"https://a.espncdn.com/i/teamlogos/ncaa/500/2582.png",26,NA,"",2012,26,"Southwestern Athletic Conference","SWAC","True",1988,"Robert W. Harrison HPER Complex","Itta Bena","MS",5000,"True",320162400,TRUE
320162296,"s:40~l:54~e:320162296~c:320162296","2012-01-16T23:30Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-16T23:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2296,"s:40~l:54~t:2296","Jackson State","Lady Tigers","JKST","Jackson State Lady Tigers","Jackson State","123297","b5b7ba","True",1945,"https://a.espncdn.com/i/teamlogos/ncaa/500/2296.png",26,2640,"s:40~l:54~t:2640","Texas Southern","Lady Tigers","TXSO","Texas Southern Lady Tigers","Texas Southern","6A0403","ebebeb","True",2165,"https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png",26,NA,"",2012,26,"Southwestern Athletic Conference","SWAC","True",1945,"Lee E. Williams Athletic and Assembly Center","Jackson","MS",8000,"True",320162296,TRUE
320162029,"s:40~l:54~e:320162029~c:320162029","2012-01-16T23:30Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-16T23:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2029,"s:40~l:54~t:2029","Arkansas-Pine Bluff","Golden Lions","ARPB","Arkansas-Pine Bluff Golden Lions","Ark-Pine Bluff","e0aa0f","eaaa00","True",2105,"https://a.espncdn.com/i/teamlogos/ncaa/500/2029.png",26,2016,"s:40~l:54~t:2016","Alcorn State","Lady Braves","ALCN","Alcorn State Lady Braves","Alcorn State","4b0058","46166a","True",2072,"https://a.espncdn.com/i/teamlogos/ncaa/500/2016.png",26,NA,"",2012,26,"Southwestern Athletic Conference","SWAC","True",NA,"","","",NA,"",320162029,TRUE
320160154,"s:40~l:54~e:320160154~c:320160154","2012-01-16T23:30Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-16T23:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",154,"s:40~l:54~t:154","Wake Forest","Demon Deacons","WAKE","Wake Forest Demon Deacons","Wake Forest","9E7E38","000000","True",2120,"https://a.espncdn.com/i/teamlogos/ncaa/500/154.png",2,152,"s:40~l:54~t:152","NC State","Wolfpack","NCST","NC State Wolfpack","NC State","EF1216","231f20","True",2139,"https://a.espncdn.com/i/teamlogos/ncaa/500/152.png",2,NA,"",2012,2,"Atlantic Coast Conference","ACC","True",NA,"","","",NA,"",320160154,TRUE
320162046,"s:40~l:54~e:320162046~c:320162046","2012-01-16T23:15Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-16T23:15Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2046,"s:40~l:54~t:2046","Austin Peay","Lady Govs","PEAY","Austin Peay Lady Govs","Austin Peay","8e0b0b","","True",5428,"https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png",20,2198,"s:40~l:54~t:2198","Eastern Kentucky","Colonels","EKY","Eastern Kentucky Colonels","E Kentucky","660819","f0f0f0","True",1915,"https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png",20,NA,"",2012,NA,"","","",2106,"Dave Aaron Arena","Clarksville","TN",7257,"True",320162046,TRUE
320160311,"s:40~l:54~e:320160311~c:320160311","2012-01-16T23:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-16T23:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",311,"s:40~l:54~t:311","Maine","Black Bears","ME","Maine Black Bears","Maine","127dbe","","True",4605,"https://a.espncdn.com/i/teamlogos/ncaa/500/311.png",1,261,"s:40~l:54~t:261","Vermont","Catamounts","UVM","Vermont Catamounts","Vermont","013C24","ffc72c","True",2118,"https://a.espncdn.com/i/teamlogos/ncaa/500/261.png",1,NA,"",2012,1,"America East Conference","Am. East","True",NA,"","","",NA,"",320160311,TRUE
320162154,"s:40~l:54~e:320162154~c:320162154","2012-01-16T22:30Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-16T22:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2154,"s:40~l:54~t:2154","Coppin State","Eagles","COPP","Coppin State Eagles","Coppin State","2e3192","ffd204","True",2164,"https://a.espncdn.com/i/teamlogos/ncaa/500/2154.png",16,2450,"s:40~l:54~t:2450","Norfolk State","Spartans","NORF","Norfolk State Spartans","Norfolk State","046546","","True",1989,"https://a.espncdn.com/i/teamlogos/ncaa/500/2450.png",16,NA,"",2012,16,"Mid-Eastern Athletic Conference","MEAC","True",2164,"Physical Education Complex","Baltimore","MD",4100,"True",320162154,TRUE
320162065,"s:40~l:54~e:320162065~c:320162065","2012-01-16T22:30Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-16T22:30Z",0,"N/A",0,"0:00",3,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",2065,"s:40~l:54~t:2065","Bethune-Cookman","Lady Wildcats","COOK","Bethune-Cookman Lady Wildcats","Bethune-Cookman","7b1831","e9aa12","True",2073,"https://a.espncdn.com/i/teamlogos/ncaa/500/2065.png",16,2542,"s:40~l:54~t:2542","Savannah State","Tigers","SAV","Savannah State Tigers","Savannah State","280298","f78f1e","True",1931,"https://a.espncdn.com/i/teamlogos/ncaa/500/2542.png",16,NA,"OT",2012,16,"Mid-Eastern Athletic Conference","MEAC","True",NA,"","","",NA,"",320162065,TRUE
320160050,"s:40~l:54~e:320160050~c:320160050","2012-01-16T22:30Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-16T22:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",50,"s:40~l:54~t:50","Florida A&M","Rattlers","FAMU","Florida A&M Rattlers","Florida A&M","F89728","00843d","True",2205,"https://a.espncdn.com/i/teamlogos/ncaa/500/50.png",16,2569,"s:40~l:54~t:2569","South Carolina State","Lady Bulldogs","SCST","South Carolina State Lady Bulldogs","SC State","7d1315","104897","True",2077,"https://a.espncdn.com/i/teamlogos/ncaa/500/2569.png",16,NA,"",2012,16,"Mid-Eastern Athletic Conference","MEAC","True",NA,"","","",NA,"",320160050,TRUE
320160047,"s:40~l:54~e:320160047~c:320160047","2012-01-16T22:30Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-16T22:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",47,"s:40~l:54~t:47","Howard","Bison","HOW","Howard Bison","Howard","9e0b0e","6b818d","True",1978,"https://a.espncdn.com/i/teamlogos/ncaa/500/47.png",16,2428,"s:40~l:54~t:2428","North Carolina Central","Eagles","NCCU","North Carolina Central Eagles","NC Central","880023","c2c3c0","True",2081,"https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png",16,NA,"",2012,16,"Mid-Eastern Athletic Conference","MEAC","True",NA,"","","",NA,"",320160047,TRUE
320162755,"s:40~l:54~e:320162755~c:320162755","2012-01-16T21:30Z",0,"True","True","True","False","[{'type': 'event', 'headline': 'AT DALLAS'}]","2012-01-16T21:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2755,"s:40~l:54~t:2755","Grambling","Lady Tigers","GRAM","Grambling Lady Tigers","Grambling","ee8601","ffd10a","True",1928,"https://a.espncdn.com/i/teamlogos/ncaa/500/2755.png",26,2504,"s:40~l:54~t:2504","Prairie View A&M","Lady Panthers","PV","Prairie View A&M Lady Panthers","Prairie View","4d0960","","True",2027,"https://a.espncdn.com/i/teamlogos/ncaa/500/2504.png",26,NA,"",2012,26,"Southwestern Athletic Conference","SWAC","True",NA,"","","",NA,"",320162755,TRUE
320162415,"s:40~l:54~e:320162415~c:320162415","2012-01-16T21:30Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-16T21:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2415,"s:40~l:54~t:2415","Morgan State","Lady Bears","MORG","Morgan State Lady Bears","Morgan State","014786","f47937","True",2021,"https://a.espncdn.com/i/teamlogos/ncaa/500/2415.png",16,2261,"s:40~l:54~t:2261","Hampton","Lady Pirates","HAMP","Hampton Lady Pirates","Hampton","0067AC","","True",2017,"https://a.espncdn.com/i/teamlogos/ncaa/500/2261.png",16,NA,"",2012,16,"Mid-Eastern Athletic Conference","MEAC","True",2021,"Hill Field House","Baltimore","MD",4250,"True",320162415,TRUE
320162681,"s:40~l:54~e:320162681~c:320162681","2012-01-16T19:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-16T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2681,"s:40~l:54~t:2681","Wagner","Seahawks","WAG","Wagner Seahawks","Wagner","00483A","ffffff","True",2085,"https://a.espncdn.com/i/teamlogos/ncaa/500/2681.png",19,2803,"s:40~l:54~t:2803","Bryant","Bulldogs","BRY","Bryant Bulldogs","Bryant","000000","9f8343","True",2182,"https://a.espncdn.com/i/teamlogos/ncaa/500/2803.png",19,NA,"",2012,19,"Northeast Conference","NEC","True",2085,"Spiro Sports Center","Staten Island","NY",2100,"True",320162681,TRUE
320162597,"s:40~l:54~e:320162597~c:320162597","2012-01-16T19:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-16T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2597,"s:40~l:54~t:2597","St. Francis (BKN)","Terriers","SFBK","St. Francis (BKN) Terriers","St. Fran. (BKN)","113682","","True",4941,"https://a.espncdn.com/i/teamlogos/ncaa/500/2597.png",19,2405,"s:40~l:54~t:2405","Monmouth","Hawks","MONM","Monmouth Hawks","Monmouth","051844","","True",2163,"https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png",19,NA,"",2012,19,"Northeast Conference","NEC","True",NA,"","","",NA,"",320162597,TRUE
320162378,"s:40~l:54~e:320162378~c:320162378","2012-01-16T19:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-16T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2378,"s:40~l:54~t:2378","UMBC","Retrievers","UMBC","UMBC Retrievers","UMBC","000000","ad860a","True",6008,"https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png",1,42,"s:40~l:54~t:42","Hartford","Hawks","HART","Hartford Hawks","Hartford","d60008","000000","True",1929,"https://a.espncdn.com/i/teamlogos/ncaa/500/42.png",1,NA,"",2012,1,"America East Conference","Am. East","True",2050,"RAC Arena","Baltimore","MD",4024,"True",320162378,TRUE
320162341,"s:40~l:54~e:320162341~c:320162341","2012-01-16T19:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-16T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2341,"s:40~l:54~t:2341","LIU Brooklyn","Blackbirds","LIU","LIU Brooklyn Blackbirds","LIU Brooklyn","000000","f0f0f0","True",2140,"https://a.espncdn.com/i/teamlogos/ncaa/500/2341.png",19,161,"s:40~l:54~t:161","Fairleigh Dickinson","Knights","FDU","Fairleigh Dickinson Knights","Fair. Dickinson","00449C","a80532","True",2076,"https://a.espncdn.com/i/teamlogos/ncaa/500/161.png",19,NA,"",2012,19,"Northeast Conference","NEC","True",NA,"","","",NA,"",320162341,TRUE
320152172,"s:40~l:54~e:320152172~c:320152172","2012-01-15T22:30Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-15T22:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2172,"s:40~l:54~t:2172","Denver","Pioneers","DEN","Denver Pioneers","Denver","9c143d","d6ba74","True",444,"https://a.espncdn.com/i/teamlogos/ncaa/500/2172.png",27,98,"s:40~l:54~t:98","Western Kentucky","Lady Toppers","WKU","Western Kentucky Lady Toppers","Western KY","F32026","b3b5b8","True",1971,"https://a.espncdn.com/i/teamlogos/ncaa/500/98.png",27,NA,"",2012,27,"Sun Belt Conference","Sun Belt","True",444,"Magness Arena","Denver","CO",7200,"True",320152172,TRUE
320150254,"s:40~l:54~e:320150254~c:320150254","2012-01-15T21:30Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-15T21:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",254,"s:40~l:54~t:254","Utah","Utes","UTAH","Utah Utes","Utah","890012","7e8083","True",NA,"https://a.espncdn.com/i/teamlogos/ncaa/500/254.png",21,25,"s:40~l:54~t:25","California","Golden Bears","CAL","California Golden Bears","California","031522","ffc423","True",496,"https://a.espncdn.com/i/teamlogos/ncaa/500/25.png",21,NA,"",2012,21,"Pac-12 Conference","Pac-12","True",NA,"","","",NA,"",320150254,TRUE
320150127,"s:40~l:54~e:320150127~c:320150127","2012-01-15T21:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-15T21:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",127,"s:40~l:54~t:127","Michigan State","Spartans","MSU","Michigan State Spartans","Michigan State","18453B","ffffff","True",1987,"https://a.espncdn.com/i/teamlogos/ncaa/500/127.png",7,194,"s:40~l:54~t:194","Ohio State","Buckeyes","OSU","Ohio State Buckeyes","Ohio State","DE3121","666666","True",317,"https://a.espncdn.com/i/teamlogos/ncaa/500/194.png",7,NA,"",2012,7,"Big Ten Conference","Big Ten","True",1987,"Breslin Center","East Lansing","MI",14759,"True",320150127,TRUE
320150052,"s:40~l:54~e:320150052~c:320150052","2012-01-15T20:30Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-15T20:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",52,"s:40~l:54~t:52","Florida State","Seminoles","FSU","Florida State Seminoles","Florida State","782F40","ceb888","True",1952,"https://a.espncdn.com/i/teamlogos/ncaa/500/52.png",2,2390,"s:40~l:54~t:2390","Miami","Hurricanes","MIA","Miami Hurricanes","Miami","004325","f0f0f0","True",1985,"https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png",2,NA,"",2012,2,"Atlantic Coast Conference","ACC","True",1952,"Donald L. Tucker Center","Tallahassee","FL",11500,"True",320150052,TRUE
320150158,"s:40~l:54~e:320150158~c:320150158","2012-01-15T20:05Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-15T20:05Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",158,"s:40~l:54~t:158","Nebraska","Cornhuskers","NEB","Nebraska Cornhuskers","Nebraska","F20017","f5f1e7","True",4569,"https://a.espncdn.com/i/teamlogos/ncaa/500/158.png",7,213,"s:40~l:54~t:213","Penn State","Lady Lions","PSU","Penn State Lady Lions","Penn State","00265D","002e5c","True",1942,"https://a.espncdn.com/i/teamlogos/ncaa/500/213.png",7,NA,"",2012,7,"Big Ten Conference","Big Ten","True",NA,"","","",NA,"",320150158,TRUE
320152579,"s:40~l:54~e:320152579~c:320152579","2012-01-15T20:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-15T20:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2579,"s:40~l:54~t:2579","South Carolina","Gamecocks","SC","South Carolina Gamecocks","South Carolina","670010","000000","True",1962,"https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png",23,96,"s:40~l:54~t:96","Kentucky","Wildcats","UK","Kentucky Wildcats","Kentucky","005DAA","ffffff","True",2100,"https://a.espncdn.com/i/teamlogos/ncaa/500/96.png",23,NA,"",2012,23,"Southeastern Conference","SEC","True",NA,"","","",NA,"",320152579,TRUE
320150344,"s:40~l:54~e:320150344~c:320150344","2012-01-15T20:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-15T20:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",344,"s:40~l:54~t:344","Mississippi State","Bulldogs","MSST","Mississippi State Bulldogs","Mississippi St","762123","c8c8c8","True",2095,"https://a.espncdn.com/i/teamlogos/ncaa/500/344.png",23,61,"s:40~l:54~t:61","Georgia","Lady Bulldogs","UGA","Georgia Lady Bulldogs","Georgia","CC0000","000000","True",2088,"https://a.espncdn.com/i/teamlogos/ncaa/500/61.png",23,NA,"",2012,23,"Southeastern Conference","SEC","True",2095,"Humphrey Coliseum","Starkville","MS",10575,"True",320150344,TRUE
320152894,"s:40~l:54~e:320152894~c:320152894","2012-01-15T20:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ''}]","2012-01-15T20:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2894,"s:40~l:54~t:2894","Sioux Falls","Cougars","SEI","Sioux Falls Cougars","Sioux Falls","000000","","False",NA,"",NA,2437,"s:40~l:54~t:2437","Omaha","Mavericks","OMA","Omaha Mavericks","Omaha","e3193e","","True",5059,"https://a.espncdn.com/i/teamlogos/ncaa/500/2437.png",43,NA,"",2012,NA,"","","",NA,"","","",NA,"",320152894,TRUE
320152655,"s:40~l:54~e:320152655~c:320152655","2012-01-15T20:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-15T20:00Z",0,"N/A",0,"0:00",3,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",2655,"s:40~l:54~t:2655","Tulane","Green Wave","TULN","Tulane Green Wave","Tulane","005837","3baf29","True",2048,"https://a.espncdn.com/i/teamlogos/ncaa/500/2655.png",11,2638,"s:40~l:54~t:2638","UTEP","Miners","UTEP","UTEP Miners","UTEP","ff8200","041e42","True",2117,"https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png",11,NA,"OT",2012,11,"Conference USA","C-USA","True",2048,"Avron B. Fogelman Arena in the Devlin Fieldhouse","New Orleans","LA",4100,"True",320152655,TRUE
320152535,"s:40~l:54~e:320152535~c:320152535","2012-01-15T20:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-01-15T20:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2535,"s:40~l:54~t:2535","Samford","Bulldogs","SAM","Samford Bulldogs","Samford","005485","bc0023","True",2191,"https://a.espncdn.com/i/teamlogos/ncaa/500/2535.png",24,2747,"s:40~l:54~t:2747","Wofford","Terriers","WOF","Wofford Terriers","Wofford","533B24","f0f0f0","True",5426,"https://a.espncdn.com/i/teamlogos/ncaa/500/2747.png",24,NA,"",2012,24,"Southern Conference","Southern","True",2191,"Pete Hanna Center","Birmingham","AL",5000,"True",320152535,TRUE
