"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.venue.id","home.logo","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.isActive","away.venue.id","season","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","series.type","series.title","series.summary","series.completed","series.totalCompetitions","series.competitors","away.color","away.alternateColor","away.logo","status.type.altDetail","game_id","PBP"
220831006,"s:40~l:59~e:220831006~c:220831006","2002-08-31T19:30Z",0,"True","False","False","False","[]","2002-08-31T19:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","True",1826,2002,1841,"STAPLES Center","Los Angeles","CA",19068,"True","playoff","Playoff Series","LOS Wins series 2-0","True",3,"[{'id': '6', 'uid': 's:40~l:59~t:6', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/6?lang=en&region=us'}, {'id': '9', 'uid': 's:40~l:59~t:9', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/9?lang=en&region=us'}]","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","",220831006,TRUE
220829009,"s:40~l:59~e:220829009~c:220829009","2002-08-29T23:30Z",0,"True","False","False","False","[]","2002-08-29T23:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","True",1841,2002,1830,"Madison Square Garden","New York","NY",19763,"False","playoff","Playoff Series","LOS leads series 1-0","False",3,"[{'id': '9', 'uid': 's:40~l:59~t:9', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/9?lang=en&region=us'}, {'id': '6', 'uid': 's:40~l:59~t:6', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/6?lang=en&region=us'}]","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png","",220829009,TRUE
220825009,"s:40~l:59~e:220825009~c:220825009","2002-08-25T23:00Z",0,"True","False","False","False","[]","2002-08-25T23:00Z",1,"STD",6,"6.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","True",1823,2002,1830,"Madison Square Garden","New York","NY",19763,"False","playoff","Playoff Series","NYL Wins series 2-1","True",3,"[{'id': '9', 'uid': 's:40~l:59~t:9', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/9?lang=en&region=us'}, {'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/16?lang=en&region=us'}]","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png","",220825009,TRUE
220824009,"s:40~l:59~e:220824009~c:220824009","2002-08-25T00:00Z",0,"True","False","False","False","[]","2002-08-25T00:00Z",1,"STD",4,"4.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","True",1823,2002,1830,"Madison Square Garden","New York","NY",19763,"False","playoff","Playoff Series","Series tied 1-1","False",3,"[{'id': '9', 'uid': 's:40~l:59~t:9', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/9?lang=en&region=us'}, {'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/16?lang=en&region=us'}]","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png","",220824009,TRUE
220824006,"s:40~l:59~e:220824006~c:220824006","2002-08-24T20:00Z",0,"True","False","False","False","[]","2002-08-24T20:00Z",1,"STD",25,"25.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png",15,"s:40~l:59~t:15","Utah","Starzz","UTH","Utah Starzz","Starzz","True",NA,2002,1841,"STAPLES Center","Los Angeles","CA",19068,"True","playoff","Playoff Series","LOS Wins series 2-0","True",3,"[{'id': '6', 'uid': 's:40~l:59~t:6', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/6?lang=en&region=us'}, {'id': '15', 'uid': 's:40~l:59~t:15', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/15?lang=en&region=us'}]","","","","",220824006,TRUE
220822015,"s:40~l:59~e:220822015~c:220822015","2002-08-23T02:00Z",0,"True","False","False","False","[]","2002-08-23T02:00Z",1,"STD",14,"14.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",15,"s:40~l:59~t:15","Utah","Starzz","UTH","Utah Starzz","Starzz","","","True",NA,"",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","True",1841,2002,NA,"","","",NA,"","playoff","Playoff Series","LOS leads series 1-0","False",3,"[{'id': '15', 'uid': 's:40~l:59~t:15', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/15?lang=en&region=us'}, {'id': '6', 'uid': 's:40~l:59~t:6', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/6?lang=en&region=us'}]","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png","",220822015,TRUE
220822016,"s:40~l:59~e:220822016~c:220822016","2002-08-23T00:00Z",0,"True","False","False","False","[]","2002-08-23T00:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/was.png",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","True",1826,2002,1823,"Capital One Arena","Washington","DC",20362,"True","playoff","Playoff Series","WAS leads series 1-0","False",3,"[{'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/16?lang=en&region=us'}, {'id': '9', 'uid': 's:40~l:59~t:9', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/9?lang=en&region=us'}]","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","",220822016,TRUE
220820004,"s:40~l:59~e:220820004~c:220820004","2002-08-21T02:00Z",0,"True","False","False","True","[]","2002-08-21T02:00Z",1,"STD",0,"0.0",0,0,"STATUS_TBD","pre","False","TBD","TBD","TBD",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",15,"s:40~l:59~t:15","Utah","Starzz","UTH","Utah Starzz","Starzz","True",NA,2002,NA,"","","",NA,"","playoff","Playoff Series","Series tied 1-1","False",3,"[{'id': '4', 'uid': 's:40~l:59~t:4', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/4?lang=en&region=us'}, {'id': '15', 'uid': 's:40~l:59~t:15', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/15?lang=en&region=us'}]","","","","",220820004,FALSE
220820009,"s:40~l:59~e:220820009~c:220820009","2002-08-21T00:00Z",0,"True","False","False","True","[]","2002-08-21T00:00Z",1,"STD",0,"0.0",0,0,"STATUS_TBD","pre","False","TBD","TBD","TBD",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","True",NA,2002,1830,"Madison Square Garden","New York","NY",19763,"False","playoff","Playoff Series","Series tied 1-1","False",3,"[{'id': '9', 'uid': 's:40~l:59~t:9', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/9?lang=en&region=us'}, {'id': '5', 'uid': 's:40~l:59~t:5', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/5?lang=en&region=us'}]","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","",220820009,FALSE
220818004,"s:40~l:59~e:220818004~c:220818004","2002-08-18T20:30Z",0,"True","False","False","False","[]","2002-08-18T20:30Z",1,"STD",17,"17.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",15,"s:40~l:59~t:15","Utah","Starzz","UTH","Utah Starzz","Starzz","True",NA,2002,NA,"","","",NA,"","playoff","Playoff Series","Series tied 1-1","False",3,"[{'id': '4', 'uid': 's:40~l:59~t:4', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/4?lang=en&region=us'}, {'id': '15', 'uid': 's:40~l:59~t:15', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/15?lang=en&region=us'}]","","","","",220818004,TRUE
220818009,"s:40~l:59~e:220818009~c:220818009","2002-08-18T16:00Z",0,"True","False","False","False","[]","2002-08-18T16:00Z",1,"STD",164,"2:44",2,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","True",NA,2002,NA,"","","",NA,"","playoff","Playoff Series","Series tied 1-1","False",3,"[{'id': '9', 'uid': 's:40~l:59~t:9', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/9?lang=en&region=us'}, {'id': '5', 'uid': 's:40~l:59~t:5', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/5?lang=en&region=us'}]","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","",220818009,TRUE
220817006,"s:40~l:59~e:220817006~c:220817006","2002-08-17T20:00Z",0,"True","False","False","False","[]","2002-08-17T20:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","True",2184,2002,NA,"","","",NA,"","playoff","Playoff Series","LOS Wins series 2-0","True",3,"[{'id': '6', 'uid': 's:40~l:59~t:6', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/6?lang=en&region=us'}, {'id': '14', 'uid': 's:40~l:59~t:14', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/14?lang=en&region=us'}]","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png","",220817006,TRUE
220817001,"s:40~l:59~e:220817001~c:220817001","2002-08-17T16:00Z",0,"True","False","False","False","[]","2002-08-17T16:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","True",1823,2002,NA,"","","",NA,"","playoff","Playoff Series","WAS Wins series 2-0","True",3,"[{'id': '1', 'uid': 's:40~l:59~t:1', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/1?lang=en&region=us'}, {'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/16?lang=en&region=us'}]","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png","",220817001,TRUE
220816015,"s:40~l:59~e:220816015~c:220816015","2002-08-17T01:00Z",0,"True","False","False","False","[]","2002-08-17T01:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",15,"s:40~l:59~t:15","Utah","Starzz","UTH","Utah Starzz","Starzz","","","True",NA,"",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","True",NA,2002,NA,"","","",NA,"","playoff","Playoff Series","UTH leads series 1-0","False",3,"[{'id': '15', 'uid': 's:40~l:59~t:15', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/15?lang=en&region=us'}, {'id': '4', 'uid': 's:40~l:59~t:4', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/4?lang=en&region=us'}]","","","https://a.espncdn.com/i/teamlogos/wnba/500/hou.png","",220816015,TRUE
220816005,"s:40~l:59~e:220816005~c:220816005","2002-08-16T23:00Z",0,"True","False","False","False","[]","2002-08-16T23:00Z",1,"STD",731,"12:11",2,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","True",1826,2002,NA,"","","",NA,"","playoff","Playoff Series","IND leads series 1-0","False",3,"[{'id': '5', 'uid': 's:40~l:59~t:5', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/5?lang=en&region=us'}, {'id': '9', 'uid': 's:40~l:59~t:9', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/9?lang=en&region=us'}]","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","",220816005,TRUE
220815014,"s:40~l:59~e:220815014~c:220815014","2002-08-16T02:00Z",0,"True","False","False","False","[]","2002-08-16T02:00Z",1,"STD",4,"4.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","True",1841,2002,NA,"","","",NA,"","playoff","Playoff Series","LOS leads series 1-0","False",3,"[{'id': '14', 'uid': 's:40~l:59~t:14', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/14?lang=en&region=us'}, {'id': '6', 'uid': 's:40~l:59~t:6', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/6?lang=en&region=us'}]","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png","",220815014,TRUE
220815016,"s:40~l:59~e:220815016~c:220815016","2002-08-16T00:00Z",0,"True","False","False","False","[]","2002-08-16T00:00Z",1,"STD",8,"8.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/was.png",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","True",NA,2002,NA,"","","",NA,"","playoff","Playoff Series","WAS leads series 1-0","False",3,"[{'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/16?lang=en&region=us'}, {'id': '1', 'uid': 's:40~l:59~t:1', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/1?lang=en&region=us'}]","","","https://a.espncdn.com/i/teamlogos/wnba/500/cha.png","",220815016,TRUE
220813011,"s:40~l:59~e:220813011~c:220813011","2002-08-14T02:00Z",0,"True","False","False","False","[]","2002-08-14T02:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","True",1841,2002,1949,"Phoenix Suns Arena","Phoenix","AZ",18055,"True","","","","",NA,"","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png","",220813011,TRUE
220813013,"s:40~l:59~e:220813013~c:220813013","2002-08-14T02:00Z",0,"True","False","False","False","[]","2002-08-14T02:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","True",2184,2002,NA,"","","",NA,"","","","","",NA,"","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png","",220813013,TRUE
220813004,"s:40~l:59~e:220813004~c:220813004","2002-08-14T00:30Z",0,"True","False","False","False","[]","2002-08-14T00:30Z",1,"STD",5,"5.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","True",2029,2002,NA,"","","",NA,"","","","","",NA,"","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","",220813004,TRUE
220813010,"s:40~l:59~e:220813010~c:220813010","2002-08-13T23:30Z",0,"True","False","False","False","[]","2002-08-13T23:30Z",1,"STD",3,"3.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",10,"s:40~l:59~t:10","Orlando","Miracle","ORL","Orlando Miracle","Miracle","","","True",NA,"",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","True",1826,2002,NA,"","","",NA,"","","","","",NA,"","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","",220813010,TRUE
220813001,"s:40~l:59~e:220813001~c:220813001","2002-08-13T23:00Z",0,"True","False","False","False","[]","2002-08-13T23:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","True",1823,2002,NA,"","","",NA,"","playoff","Playoff Series","WAS Wins series 2-0","True",3,"[{'id': '1', 'uid': 's:40~l:59~t:1', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/1?lang=en&region=us'}, {'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/16?lang=en&region=us'}]","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png","",220813001,TRUE
220813002,"s:40~l:59~e:220813002~c:220813002","2002-08-13T23:00Z",0,"True","False","False","False","[]","2002-08-13T23:00Z",1,"STD",4,"4.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","","","True",3417,"",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","True",NA,2002,3417,"Quicken Loans Arena","Cleveland","OH",20562,"False","","","","",NA,"","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","",220813002,TRUE
220813007,"s:40~l:59~e:220813007~c:220813007","2002-08-13T23:00Z",0,"True","False","False","False","[]","2002-08-13T23:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",7,"s:40~l:59~t:7","Miami","Sol","MIA","Miami Sol","Sol","","","True",3438,"",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","False",1911,2002,3438,"AmericanAirlines Arena","Miami","FL",19600,"True","","","","",NA,"","11213e","c5d646","https://a.espncdn.com/i/teamlogos/wnba/500/tul.png","",220813007,TRUE
220812015,"s:40~l:59~e:220812015~c:220812015","2002-08-13T01:00Z",0,"True","False","False","False","[]","2002-08-13T01:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",15,"s:40~l:59~t:15","Utah","Starzz","UTH","Utah Starzz","Starzz","","","True",NA,"",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","True",NA,2002,NA,"","","",NA,"","","","","",NA,"","","","https://a.espncdn.com/i/teamlogos/wnba/500/sac.png","",220812015,TRUE
220811012,"s:40~l:59~e:220811012~c:220811012","2002-08-12T02:00Z",0,"True","False","False","False","[]","2002-08-12T02:00Z",1,"STD",2,"2.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",12,"s:40~l:59~t:12","Portland","Fire","POR","Portland Fire","Fire","","","True",3423,"",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","True",1949,2002,3423,"Rose Garden","Portland","OR",19980,"False","","","","",NA,"","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","",220811012,TRUE
220811014,"s:40~l:59~e:220811014~c:220811014","2002-08-12T01:00Z",0,"True","False","False","False","[]","2002-08-12T01:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",15,"s:40~l:59~t:15","Utah","Starzz","UTH","Utah Starzz","Starzz","True",NA,2002,2184,"KeyArena","Seattle","WA",17459,"True","","","","",NA,"","","","","",220811014,TRUE
220811005,"s:40~l:59~e:220811005~c:220811005","2002-08-12T00:00Z",0,"True","False","False","False","[]","2002-08-12T00:00Z",1,"STD",5,"5.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",7,"s:40~l:59~t:7","Miami","Sol","MIA","Miami Sol","Sol","True",3438,2002,NA,"","","",NA,"","","","","",NA,"","","","","",220811005,TRUE
220811002,"s:40~l:59~e:220811002~c:220811002","2002-08-11T23:00Z",0,"True","False","False","False","[]","2002-08-11T23:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","","","True",3417,"",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","True",1823,2002,3417,"Quicken Loans Arena","Cleveland","OH",20562,"False","","","","",NA,"","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png","",220811002,TRUE
220811008,"s:40~l:59~e:220811008~c:220811008","2002-08-11T22:00Z",0,"True","False","False","False","[]","2002-08-11T22:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","True",1841,2002,2029,"Target Center","Minneapolis","MN",19006,"False","","","","",NA,"","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png","",220811008,TRUE
220811009,"s:40~l:59~e:220811009~c:220811009","2002-08-11T20:00Z",0,"True","False","False","False","[]","2002-08-11T20:00Z",1,"STD",11,"11.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","True",NA,2002,1830,"Madison Square Garden","New York","NY",19763,"False","","","","",NA,"","","","https://a.espncdn.com/i/teamlogos/wnba/500/cha.png","",220811009,TRUE
