id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,notes,start_date,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_is_active,away_venue_id,game_id,season,season_type,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,away_color,away_alternate_color,away_logo,status_type_alt_detail,PBP
220719005,s:40~l:59~e:220719005~c:220719005,2002-07-20T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-20T00:00Z,1,STD,7,7.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,1826,220719005,2002,2,,"","","",,,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,"",TRUE
220719008,s:40~l:59~e:220719008~c:220719008,2002-07-20T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-20T00:00Z,1,STD,1,1.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,7,s:40~l:59~t:7,Miami,Sol,MIA,Miami Sol,Sol,TRUE,3438,220719008,2002,2,2029,Target Center,Minneapolis,MN,19006,FALSE,"","","","",TRUE
220719010,s:40~l:59~e:220719010~c:220719010,2002-07-19T23:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-19T23:30Z,1,STD,210,3:30,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,10,s:40~l:59~t:10,Orlando,Miracle,ORL,Orlando Miracle,Miracle,"","",TRUE,,"",15,s:40~l:59~t:15,Utah,Starzz,UTH,Utah Starzz,Starzz,TRUE,,220719010,2002,2,,"","","",,,"","","","",TRUE
220719001,s:40~l:59~e:220719001~c:220719001,2002-07-19T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-19T23:00Z,1,STD,2,2.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,,220719001,2002,2,,"","","",,,"","",https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,"",TRUE
220718009,s:40~l:59~e:220718009~c:220718009,2002-07-19T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-19T00:00Z,1,STD,6,6.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,1841,220718009,2002,2,1830,Madison Square Garden,New York,NY,19763,FALSE,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,"",TRUE
220718016,s:40~l:59~e:220718016~c:220718016,2002-07-18T15:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-18T15:30Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,1911,220718016,2002,2,1823,Capital One Arena,Washington,DC,20362,TRUE,11213e,c5d646,"","",TRUE
220717015,s:40~l:59~e:220717015~c:220717015,2002-07-18T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-18T01:00Z,1,STD,13,13.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,15,s:40~l:59~t:15,Utah,Starzz,UTH,Utah Starzz,Starzz,"","",TRUE,,"",4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,,220717015,2002,2,,"","","",,,"","",https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,"",TRUE
220717005,s:40~l:59~e:220717005~c:220717005,2002-07-18T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-18T00:00Z,1,STD,36,36.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,1841,220717005,2002,2,,"","","",,,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,"",TRUE
220717008,s:40~l:59~e:220717008~c:220717008,2002-07-18T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-18T00:00Z,1,STD,3,3.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,TRUE,3417,220717008,2002,2,2029,Target Center,Minneapolis,MN,19006,FALSE,"","","","",TRUE
220717001,s:40~l:59~e:220717001~c:220717001,2002-07-17T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-17T23:00Z,1,STD,50,50.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,10,s:40~l:59~t:10,Orlando,Miracle,ORL,Orlando Miracle,Miracle,TRUE,,220717001,2002,2,,"","","",,,"","","","",TRUE
220717012,s:40~l:59~e:220717012~c:220717012,2002-07-17T20:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-17T20:00Z,1,STD,1,1.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,12,s:40~l:59~t:12,Portland,Fire,POR,Portland Fire,Fire,"","",TRUE,3423,"",11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,1949,220717012,2002,2,3423,Rose Garden,Portland,OR,19980,FALSE,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,"",TRUE
220717007,s:40~l:59~e:220717007~c:220717007,2002-07-17T16:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-17T16:30Z,1,STD,32,32.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,7,s:40~l:59~t:7,Miami,Sol,MIA,Miami Sol,Sol,"","",TRUE,3438,"",13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,,220717007,2002,2,3438,AmericanAirlines Arena,Miami,FL,19600,TRUE,"","",https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,"",TRUE
220715098,s:40~l:59~e:220715098~c:220715098,2002-07-15T23:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-15T23:30Z,1,STD,1,1.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,98,s:40~l:59~t:98,Eastern Conf,East,EAST,EAST,EAST,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/east.png,99,s:40~l:59~t:99,Western Conf,West,WEST,WEST,WEST,TRUE,763,220715098,2002,2,,"","","",,,"","",https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/west.png,"",TRUE
220713007,s:40~l:59~e:220713007~c:220713007,2002-07-13T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-13T23:00Z,1,STD,27,27.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,7,s:40~l:59~t:7,Miami,Sol,MIA,Miami Sol,Sol,"","",TRUE,3438,"",10,s:40~l:59~t:10,Orlando,Miracle,ORL,Orlando Miracle,Miracle,TRUE,,220713007,2002,2,3438,AmericanAirlines Arena,Miami,FL,19600,TRUE,"","","","",TRUE
220713001,s:40~l:59~e:220713001~c:220713001,2002-07-13T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-13T22:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,2029,220713001,2002,2,,"","","",,,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE
220713015,s:40~l:59~e:220713015~c:220713015,2002-07-13T18:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-13T18:00Z,1,STD,2,2.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,15,s:40~l:59~t:15,Utah,Starzz,UTH,Utah Starzz,Starzz,"","",TRUE,,"",11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,1949,220713015,2002,2,,"","","",,,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,"",TRUE
220713016,s:40~l:59~e:220713016~c:220713016,2002-07-13T17:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-13T17:30Z,1,STD,24,24.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,1826,220713016,2002,2,1823,Capital One Arena,Washington,DC,20362,TRUE,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,"",TRUE
220712013,s:40~l:59~e:220712013~c:220712013,2002-07-13T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-13T02:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,,220712013,2002,2,,"","","",,,"","",https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,"",TRUE
220712014,s:40~l:59~e:220712014~c:220712014,2002-07-13T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-13T02:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,TRUE,3417,220712014,2002,2,2184,KeyArena,Seattle,WA,17459,TRUE,"","","","",TRUE
220712005,s:40~l:59~e:220712005~c:220712005,2002-07-13T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-13T00:00Z,1,STD,2,2.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,7,s:40~l:59~t:7,Miami,Sol,MIA,Miami Sol,Sol,TRUE,3438,220712005,2002,2,,"","","",,,"","","","",TRUE
220712012,s:40~l:59~e:220712012~c:220712012,2002-07-13T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-13T00:00Z,1,STD,1,1.0,3,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,12,s:40~l:59~t:12,Portland,Fire,POR,Portland Fire,Fire,"","",TRUE,3423,"",6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,1841,220712012,2002,2,3423,Rose Garden,Portland,OR,19980,FALSE,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,"",TRUE
220712003,s:40~l:59~e:220712003~c:220712003,2002-07-12T23:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-12T23:30Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,2029,220712003,2002,2,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE
220712010,s:40~l:59~e:220712010~c:220712010,2002-07-12T23:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-12T23:30Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,10,s:40~l:59~t:10,Orlando,Miracle,ORL,Orlando Miracle,Miracle,"","",TRUE,,"",1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,,220712010,2002,2,,"","","",,,"","",https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,"",TRUE
220711011,s:40~l:59~e:220711011~c:220711011,2002-07-12T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-12T02:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,,220711011,2002,2,1949,Footprint Center,Phoenix,AZ,18055,TRUE,"","",https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,"",TRUE
220711014,s:40~l:59~e:220711014~c:220711014,2002-07-12T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-12T02:00Z,1,STD,4,4.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,1841,220711014,2002,2,2184,KeyArena,Seattle,WA,17459,TRUE,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,"",TRUE
220711013,s:40~l:59~e:220711013~c:220711013,2002-07-11T18:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-11T18:30Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,TRUE,3417,220711013,2002,2,,"","","",,,"","","","",TRUE
220710005,s:40~l:59~e:220710005~c:220710005,2002-07-10T17:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-10T17:00Z,1,STD,3,3.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,15,s:40~l:59~t:15,Utah,Starzz,UTH,Utah Starzz,Starzz,TRUE,,220710005,2002,2,,"","","",,,"","","","",TRUE
220710008,s:40~l:59~e:220710008~c:220710008,2002-07-10T17:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-10T17:00Z,1,STD,3,3.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,12,s:40~l:59~t:12,Portland,Fire,POR,Portland Fire,Fire,TRUE,3423,220710008,2002,2,2029,Target Center,Minneapolis,MN,19006,FALSE,"","","","",TRUE
220710003,s:40~l:59~e:220710003~c:220710003,2002-07-10T15:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-10T15:30Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,1826,220710003,2002,2,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,"",TRUE
220709004,s:40~l:59~e:220709004~c:220709004,2002-07-10T00:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-10T00:30Z,1,STD,5,5.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,2184,220709004,2002,2,,"","","",,,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",TRUE
220709001,s:40~l:59~e:220709001~c:220709001,2002-07-09T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-09T23:00Z,1,STD,7,7.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,7,s:40~l:59~t:7,Miami,Sol,MIA,Miami Sol,Sol,TRUE,3438,220709001,2002,2,,"","","",,,"","","","",TRUE
220709016,s:40~l:59~e:220709016~c:220709016,2002-07-09T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-09T23:00Z,1,STD,3,3.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,1949,220709016,2002,2,1823,Capital One Arena,Washington,DC,20362,TRUE,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,"",TRUE
220708015,s:40~l:59~e:220708015~c:220708015,2002-07-09T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-09T01:00Z,1,STD,28,28.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,15,s:40~l:59~t:15,Utah,Starzz,UTH,Utah Starzz,Starzz,"","",TRUE,,"",3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,1911,220708015,2002,2,,"","","",,,11213e,c5d646,"","",TRUE
220708005,s:40~l:59~e:220708005~c:220708005,2002-07-09T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-09T00:00Z,1,STD,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,TRUE,3417,220708005,2002,2,,"","","",,,"","","","",TRUE
220708009,s:40~l:59~e:220708009~c:220708009,2002-07-08T23:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-08T23:30Z,1,STD,2,2.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,1949,220708009,2002,2,1830,Madison Square Garden,New York,NY,19763,FALSE,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,"",TRUE
220708010,s:40~l:59~e:220708010~c:220708010,2002-07-08T23:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-08T23:30Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,10,s:40~l:59~t:10,Orlando,Miracle,ORL,Orlando Miracle,Miracle,"","",TRUE,,"",16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,1823,220708010,2002,2,,"","","",,,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,"",TRUE
220707012,s:40~l:59~e:220707012~c:220707012,2002-07-08T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-08T02:00Z,1,STD,44,44.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,12,s:40~l:59~t:12,Portland,Fire,POR,Portland Fire,Fire,"","",TRUE,3423,"",13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,,220707012,2002,2,3423,Rose Garden,Portland,OR,19980,FALSE,"","",https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,"",TRUE
220707006,s:40~l:59~e:220707006~c:220707006,2002-07-08T01:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-08T01:30Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,15,s:40~l:59~t:15,Utah,Starzz,UTH,Utah Starzz,Starzz,TRUE,,220707006,2002,2,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"","","","",TRUE
220707007,s:40~l:59~e:220707007~c:220707007,2002-07-07T21:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-07T21:00Z,1,STD,0,0.0,3,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,7,s:40~l:59~t:7,Miami,Sol,MIA,Miami Sol,Sol,"","",TRUE,3438,"",14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,2184,220707007,2002,2,3438,AmericanAirlines Arena,Miami,FL,19600,TRUE,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",TRUE
220706004,s:40~l:59~e:220706004~c:220706004,2002-07-07T00:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-07T00:30Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,1911,220706004,2002,2,,"","","",,,11213e,c5d646,"","",TRUE
220706005,s:40~l:59~e:220706005~c:220706005,2002-07-07T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-07T00:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,1823,220706005,2002,2,,"","","",,,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,"",TRUE
220706010,s:40~l:59~e:220706010~c:220706010,2002-07-06T23:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-06T23:30Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,10,s:40~l:59~t:10,Orlando,Miracle,ORL,Orlando Miracle,Miracle,"","",TRUE,,"",11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,1949,220706010,2002,2,,"","","",,,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,"",TRUE
220706001,s:40~l:59~e:220706001~c:220706001,2002-07-06T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-06T22:00Z,1,STD,10,10.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,TRUE,3417,220706001,2002,2,,"","","",,,"","","","",TRUE
220705006,s:40~l:59~e:220705006~c:220705006,2002-07-06T02:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-06T02:30Z,1,STD,2,2.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,,220705006,2002,2,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"","",https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,"",TRUE
220705015,s:40~l:59~e:220705015~c:220705015,2002-07-06T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-06T01:00Z,1,STD,24,24.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,15,s:40~l:59~t:15,Utah,Starzz,UTH,Utah Starzz,Starzz,"","",TRUE,,"",8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,2029,220705015,2002,2,,"","","",,,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE
220705002,s:40~l:59~e:220705002~c:220705002,2002-07-05T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2002-07-05T23:00Z,1,STD,5,5.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,"","",TRUE,3417,"",14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,2184,220705002,2002,2,3417,Quicken Loans Arena,Cleveland,OH,20562,FALSE,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",TRUE
