id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,format.regulation.periods,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season_type,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId
401264788,s:40~l:54~e:401264788~c:401264788,2020-12-18T00:00Z,164,True,False,True,False,[],2020-12-18T00:00Z,0,N/A,399,Mackey Arena,West Lafayette,IN,14804,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2509,s:40~l:54~t:2509,Purdue,Boilermakers,PUR,Purdue Boilermakers,Purdue,B89D29,a4a9ad,True,399,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,7,77,s:40~l:54~t:77,Northwestern,Wildcats,NU,Northwestern Wildcats,Northwestern,372286,d6cac1,True,1990,https://a.espncdn.com/i/teamlogos/ncaa/500/77.png,7,401264788,2,,7,Big Ten Conference,Big Ten,True,
401260436,s:40~l:54~e:401260436~c:401260436,2020-12-18T01:00Z,0,True,False,True,False,[],2020-12-18T01:00Z,0,N/A,1975,Carmichael Arena,Chapel Hill,NC,6822,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,153,s:40~l:54~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,99bfe5,13294b,True,,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,2,183,s:40~l:54~t:183,Syracuse,Orange,SYR,Syracuse Orange,Syracuse,F37321,0d1d37,True,1964,https://a.espncdn.com/i/teamlogos/ncaa/500/183.png,2,401260436,2,,2,Atlantic Coast Conference,ACC,True,
401262500,s:40~l:54~e:401262500~c:401262500,2020-12-17T19:00Z,0,True,False,False,False,[],2020-12-17T19:00Z,1,STD,2124,Renaissance Coliseum,Peoria,IL,4200,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,71,s:40~l:54~t:71,Bradley,Braves,BRAD,Bradley Braves,Bradley,b70002,c0c0c0,True,2124,https://a.espncdn.com/i/teamlogos/ncaa/500/71.png,18,233,s:40~l:54~t:233,South Dakota,Coyotes,SDAK,South Dakota Coyotes,South Dakota,CD1241,f0f0f0,True,5432,https://a.espncdn.com/i/teamlogos/ncaa/500/233.png,47,401262500,2,,,,,,
401270513,s:40~l:54~e:401270513~c:401270513,2020-12-17T20:00Z,106,True,False,False,False,[],2020-12-17T20:00Z,0,N/A,2105,H. O. Clemmons Arena,Pine Bluff,AR,4100,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2029,s:40~l:54~t:2029,Arkansas-Pine Bluff,Golden Lions,UAPB,Arkansas-Pine Bluff Golden Lions,AR-Pine Bluff,e0aa0f,eaaa00,True,2105,https://a.espncdn.com/i/teamlogos/ncaa/500/2029.png,26,167,s:40~l:54~t:167,New Mexico,Lobos,UNM,New Mexico Lobos,New Mexico,000000,231f20,True,2024,https://a.espncdn.com/i/teamlogos/ncaa/500/167.png,44,401270513,2,,,,,,
401270433,s:40~l:54~e:401270433~c:401270433,2020-12-17T20:00Z,105,True,False,False,False,[],2020-12-17T20:00Z,0,N/A,2038,Allen Arena,Nashville,TN,5028,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,288,s:40~l:54~t:288,Lipscomb,Bisons,LIP,Lipscomb Bisons,Lipscomb,20366C,f6b734,True,2038,https://a.espncdn.com/i/teamlogos/ncaa/500/288.png,46,2413,s:40~l:54~t:2413,Morehead State,Eagles,MORE,Morehead State Eagles,Morehead State,094FA3,fed91a,True,2174,https://a.espncdn.com/i/teamlogos/ncaa/500/2413.png,20,401270433,2,,,,,,
401269689,s:40~l:54~e:401269689~c:401269689,2020-12-17T20:00Z,0,True,False,False,False,[],2020-12-17T20:00Z,0,N/A,1932,Redbird Arena,Normal,IL,10000,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2287,s:40~l:54~t:2287,Illinois State,Redbirds,ILST,Illinois State Redbirds,Illinois State,CE1126,ffe716,True,1932,https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png,18,2437,s:40~l:54~t:2437,Omaha,Mavericks,OMA,Omaha Mavericks,Omaha,e3193e,,True,5059,https://a.espncdn.com/i/teamlogos/ncaa/500/2437.png,47,401269689,2,,,,,,
401259890,s:40~l:54~e:401259890~c:401259890,2020-12-17T20:00Z,46,True,False,False,False,[],2020-12-17T20:00Z,0,N/A,2084,Memorial Gymnasium (Vanderbilt),Nashville,TN,14316,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,238,s:40~l:54~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Vanderbilt,000000,231f20,True,2084,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,23,2670,s:40~l:54~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,edb71d,True,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,3,401259890,2,,,,,,
401270120,s:40~l:54~e:401270120~c:401270120,2020-12-17T20:05Z,0,True,False,False,False,[],2020-12-17T20:05Z,0,N/A,1959,Reese Court,Cheney,WA,6000,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,331,s:40~l:54~t:331,Eastern Washington,Eagles,EWU,Eastern Washington Eagles,E Washington,a10022,abb4bc,True,1959,https://a.espncdn.com/i/teamlogos/ncaa/500/331.png,5,3159,s:40~l:54~t:3159,College of Idaho,Yotes,COI,College of Idaho Yotes,Coll Idaho,,,False,,,,401270120,2,,,,,,
401264808,s:40~l:54~e:401264808~c:401264808,2020-12-17T21:00Z,0,True,False,False,False,[],2020-12-17T21:00Z,0,N/A,2136,Chiles Center,Portland,OR,4852,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2501,s:40~l:54~t:2501,Portland,Pilots,PORT,Portland Pilots,Portland,0e034e,f0f0f0,True,2136,https://a.espncdn.com/i/teamlogos/ncaa/500/2501.png,29,147,s:40~l:54~t:147,Montana State,Bobcats,MTST,Montana State Bobcats,Montana State,003875,bf965c,True,2065,https://a.espncdn.com/i/teamlogos/ncaa/500/147.png,5,401264808,2,,,,,,
401266884,s:40~l:54~e:401266884~c:401266884,2020-12-17T22:00Z,10,True,False,True,False,[],2020-12-17T22:00Z,0,N/A,2046,Ross E. Templeton P.E. Center,Clinton,SC,2300,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2506,s:40~l:54~t:2506,Presbyterian,Blue Hose,PRES,Presbyterian Blue Hose,Presbyterian,194896,990134,True,2046,https://a.espncdn.com/i/teamlogos/ncaa/500/2506.png,6,2241,s:40~l:54~t:2241,Gardner-Webb,Runnin' Bulldogs,GWEB,Gardner-Webb Runnin' Bulldogs,Gardner-Webb,c12535,909090,True,2016,https://a.espncdn.com/i/teamlogos/ncaa/500/2241.png,6,401266884,2,,6,Big South Conference,Big South,True,
401260437,s:40~l:54~e:401260437~c:401260437,2020-12-17T23:00Z,64,True,False,True,False,[],2020-12-17T23:00Z,0,N/A,282,Purcell Pavilion,South Bend,IN,9149,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,87,s:40~l:54~t:87,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Notre Dame,00122b,ae9142,True,282,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,2,259,s:40~l:54~t:259,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Virginia Tech,74232D,c2c1ba,True,2119,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,2,401260437,2,,2,Atlantic Coast Conference,ACC,True,
401258055,s:40~l:54~e:401258055~c:401258055,2020-12-17T23:00Z,0,True,False,True,False,[],2020-12-17T23:00Z,0,N/A,1922,Winthrop Coliseum,Rock Hill,SC,6100,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2737,s:40~l:54~t:2737,Winthrop,Eagles,WIN,Winthrop Eagles,Winthrop,9e0b0e,fdb41e,True,1922,https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png,6,2908,s:40~l:54~t:2908,South Carolina Upstate,Spartans,SCUP,South Carolina Upstate Spartans,SC Upstate,008545,000000,True,2070,https://a.espncdn.com/i/teamlogos/ncaa/500/2908.png,6,401258055,2,,6,Big South Conference,Big South,True,
401263117,s:40~l:54~e:401263117~c:401263117,2020-12-18T00:00Z,573,True,False,False,False,[],2020-12-18T00:00Z,1,STD,2088,Stegeman Coliseum,Athens,GA,10523,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,61,s:40~l:54~t:61,Georgia,Lady Bulldogs,UGA,Georgia Lady Bulldogs,Georgia,CC0000,000000,True,2088,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,23,2247,s:40~l:54~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Georgia State,1e539a,ebebeb,True,2057,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,27,401263117,2,,,,,,
401262886,s:40~l:54~e:401262886~c:401262886,2020-12-18T00:00Z,449,True,False,False,False,[],2020-12-18T00:00Z,0,N/A,1953,Auburn Arena,Auburn,AL,9121,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2,s:40~l:54~t:2,Auburn,Tigers,AUB,Auburn Tigers,Auburn,03244d,f1f2f3,True,1953,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,23,2454,s:40~l:54~t:2454,North Florida,Ospreys,UNF,North Florida Ospreys,North Florida,004B8D,babcbe,True,2123,https://a.espncdn.com/i/teamlogos/ncaa/500/2454.png,46,401262886,2,,,,,,
401260446,s:40~l:54~e:401260446~c:401260446,2020-12-18T00:00Z,346,True,False,True,False,[],2020-12-18T00:00Z,0,N/A,1912,Littlejohn Coliseum,Clemson,SC,9000,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,228,s:40~l:54~t:228,Clemson,Tigers,CLEM,Clemson Tigers,Clemson,F66733,522d80,True,1912,https://a.espncdn.com/i/teamlogos/ncaa/500/228.png,2,52,s:40~l:54~t:52,Florida State,Seminoles,FSU,Florida State Seminoles,Florida State,782F40,ceb888,True,1952,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,2,401260446,2,,2,Atlantic Coast Conference,ACC,True,
401260028,s:40~l:54~e:401260028~c:401260028,2020-12-18T00:00Z,189,True,False,False,False,[],2020-12-18T00:00Z,0,N/A,2033,First National Bank Arena,Jonesboro,AR,10563,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2032,s:40~l:54~t:2032,Arkansas State,Red Wolves,ARST,Arkansas State Red Wolves,Arkansas State,e81018,000000,True,2033,https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,27,123311,s:40~l:54~t:123311,Champion Christian College,Tigers,CCC,Champion Christian College Tigers,Champ Chris Col,,,False,,,,401260028,2,,,,,,
401259215,s:40~l:54~e:401259215~c:401259215,2020-12-18T00:00Z,649,True,False,False,False,[],2020-12-18T00:00Z,0,N/A,2101,Alico Arena,Fort Myers,FL,4633,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,526,s:40~l:54~t:526,Florida Gulf Coast,Eagles,FGCU,Florida Gulf Coast Eagles,FGCU,00885a,076c3b,True,2101,https://a.espncdn.com/i/teamlogos/ncaa/500/526.png,46,2691,s:40~l:54~t:2691,Webber International,Warriors,WEBI,Webber International Warriors,Webber Int,000000,909090,False,,,,401259215,2,,,,,,
401256132,s:40~l:54~e:401256132~c:401256132,2020-12-18T00:00Z,0,True,False,False,False,[],2020-12-18T00:00Z,0,N/A,2190,Banterra Center,Carbondale,IL,9000,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,79,s:40~l:54~t:79,Southern Illinois,Salukis,SIU,Southern Illinois Salukis,S Illinois,85283D,c2c3c0,True,2190,https://a.espncdn.com/i/teamlogos/ncaa/500/79.png,18,140,s:40~l:54~t:140,Kansas City,Roos,KC,Kansas City Roos,Kansas City,004b87,ffc72c,True,4052,https://a.espncdn.com/i/teamlogos/ncaa/500/140.png,47,401256132,2,,,,,,
401255647,s:40~l:54~e:401255647~c:401255647,2020-12-18T00:30Z,100,True,False,False,False,[],2020-12-18T00:30Z,0,N/A,1897,Murphy Center,Murfreesboro,TN,11520,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2393,s:40~l:54~t:2393,Middle Tennessee,Lady Raiders,MTU,Middle Tennessee Lady Raiders,MTSU,0079C2,c3c5c8,True,1897,https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,11,2653,s:40~l:54~t:2653,Troy,Trojans,TROY,Troy Trojans,Troy,AE0210,88898c,True,4489,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,27,401255647,2,,,,,,
401255602,s:40~l:54~e:401255602~c:401255602,2020-12-18T00:30Z,1200,True,False,False,False,[],2020-12-18T00:30Z,0,N/A,1982,Thomas Assembly Center,Ruston,LA,8000,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2348,s:40~l:54~t:2348,Louisiana Tech,Lady Techsters,LT,Louisiana Tech Lady Techsters,Louisiana Tech,002d65,d3313a,True,1982,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,11,2433,s:40~l:54~t:2433,UL Monroe,Warhawks,ULM,UL Monroe Warhawks,UL Monroe,231F20,b18445,True,2061,https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,27,401255602,2,,,,,,
401262930,s:40~l:54~e:401262930~c:401262930,2020-12-18T01:00Z,0,True,False,False,False,[],2020-12-18T01:00Z,0,N/A,2023,J. Lawrence Walkup Skydome,Flagstaff,AZ,3300,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2464,s:40~l:54~t:2464,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,N Arizona,003976,1b3069,True,2023,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,5,2638,s:40~l:54~t:2638,UTEP,Miners,UTEP,UTEP Miners,UTEP,ff8200,041e42,True,2117,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,11,401262930,2,,,,,,
401254120,s:40~l:54~e:401254120~c:401254120,2020-12-18T01:00Z,0,True,False,True,False,[],2020-12-18T01:00Z,0,N/A,2195,Frank Erwin Center,Austin,TX,16540,True,0.0,0:00,0,6,STATUS_POSTPONED,post,False,Postponed,Postponed,Postponed,4,251,s:40~l:54~t:251,Texas,Longhorns,TEX,Texas Longhorns,Texas,EE7524,f0f0f0,True,2195,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,8,2305,s:40~l:54~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0022B4,e8000d,True,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,401254120,2,,8,Big 12 Conference,Big 12,True,
401265328,s:40~l:54~e:401265328~c:401265328,2020-12-17T19:00Z,0,True,False,False,False,[],2020-12-17T19:00Z,0,N/A,2066,Corbett Sports Center,Greensboro,NC,5000,True,0.0,0:00,0,6,STATUS_POSTPONED,post,False,Postponed,Postponed,Postponed,4,2448,s:40~l:54~t:2448,North Carolina A&T,Aggies,NCAT,North Carolina A&T Aggies,NC A&T,0505aa,004684,True,2066,https://a.espncdn.com/i/teamlogos/ncaa/500/2448.png,16,2511,s:40~l:54~t:2511,Queens NC,Royals,QUN,Queens NC Royals,Queens NC,000000,,False,,,,401265328,2,,,,,,
401259669,s:40~l:54~e:401259669~c:401259669,2020-12-17T19:00Z,0,True,False,False,False,[],2020-12-17T19:00Z,0,N/A,1989,Joseph G. Echols Hall,Norfolk,VA,4500,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,4,2450,s:40~l:54~t:2450,Norfolk State,Spartans,NORF,Norfolk State Spartans,Norfolk State,046546,,True,1989,https://a.espncdn.com/i/teamlogos/ncaa/500/2450.png,16,257,s:40~l:54~t:257,Richmond,Spiders,RICH,Richmond Spiders,Richmond,9e0712,b90b2e,True,4486,https://a.espncdn.com/i/teamlogos/ncaa/500/257.png,3,401259669,2,,,,,,
401266536,s:40~l:54~e:401266536~c:401266536,2020-12-17T21:00Z,0,True,False,False,False,[],2020-12-17T21:00Z,0,N/A,2028,ExtraMile Arena,Boise,ID,12380,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,4,68,s:40~l:54~t:68,Boise State,Broncos,BSU,Boise State Broncos,Boise State,09347A,d8d9da,True,2028,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,44,2202,s:40~l:54~t:2202,Eastern Oregon,Mountaineers,EAQ,Eastern Oregon Mountaineers,Eastern Oregon,000000,,False,,,,401266536,2,,,,,,
401259062,s:40~l:54~e:401259062~c:401259062,2020-12-17T23:00Z,0,True,False,True,False,[],2020-12-17T23:00Z,0,N/A,2113,Gentry Center,Nashville,TN,8000,True,0.0,0:00,0,6,STATUS_POSTPONED,post,False,Postponed,Postponed,Postponed,4,2634,s:40~l:54~t:2634,Tennessee State,Lady Tigers,TNST,Tennessee State Lady Tigers,Tennessee State,171796,f0f0f0,True,2113,https://a.espncdn.com/i/teamlogos/ncaa/500/2634.png,20,2057,s:40~l:54~t:2057,Belmont,Bruins,BEL,Belmont Bruins,Belmont,182142,c9262d,True,2098,https://a.espncdn.com/i/teamlogos/ncaa/500/2057.png,20,401259062,2,,20,Ohio Valley Conference,OVC,True,
401264687,s:40~l:54~e:401264687~c:401264687,2020-12-18T00:00Z,0,True,False,False,False,[],2020-12-18T00:00Z,0,N/A,1994,Swisher Gymnasium,Jacksonville,FL,1452,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,4,294,s:40~l:54~t:294,Jacksonville,Dolphins,JAC,Jacksonville Dolphins,Jacksonville,00523e,,True,1994,https://a.espncdn.com/i/teamlogos/ncaa/500/294.png,46,2645,s:40~l:54~t:2645,Thomas University,Terriers,TBK,Thomas University Terriers,Thomas (GA),000000,,False,,,,401264687,2,,,,,,
401263062,s:40~l:54~e:401263062~c:401263062,2020-12-18T00:00Z,0,True,False,False,False,[],2020-12-18T00:00Z,0,N/A,1947,Chaifetz Arena,St. Louis,MO,10600,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,4,139,s:40~l:54~t:139,Saint Louis,Billikens,SLU,Saint Louis Billikens,Saint Louis,00539C,ebebeb,True,1947,https://a.espncdn.com/i/teamlogos/ncaa/500/139.png,3,282,s:40~l:54~t:282,Indiana State,Sycamores,INST,Indiana State Sycamores,Indiana State,00669a,f0f0f0,True,2170,https://a.espncdn.com/i/teamlogos/ncaa/500/282.png,18,401263062,2,,,,,,
401260433,s:40~l:54~e:401260433~c:401260433,2020-12-18T00:00Z,0,True,False,True,False,[],2020-12-18T00:00Z,0,N/A,2206,McCamish Pavilion,Atlanta,GA,8600,True,0.0,0:00,0,6,STATUS_POSTPONED,post,False,Postponed,Postponed,Postponed,4,59,s:40~l:54~t:59,Georgia Tech,Yellow Jackets,GT,Georgia Tech Yellow Jackets,Georgia Tech,00223e,002c56,True,2206,https://a.espncdn.com/i/teamlogos/ncaa/500/59.png,2,2390,s:40~l:54~t:2390,Miami,Hurricanes,MIA,Miami Hurricanes,Miami,004325,f0f0f0,True,1985,https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,2,401260433,2,,2,Atlantic Coast Conference,ACC,True,
401265342,s:40~l:54~e:401265342~c:401265342,2020-12-18T02:00Z,0,True,False,False,False,[],2020-12-18T02:00Z,0,N/A,914,Save Mart Center,Fresno,CA,15596,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,4,278,s:40~l:54~t:278,Fresno State,Bulldogs,FRES,Fresno State Bulldogs,Fresno State,c41230,231f20,True,914,https://a.espncdn.com/i/teamlogos/ncaa/500/278.png,44,2934,s:40~l:54~t:2934,CSU Bakersfield,Roadrunners,CSUB,CSU Bakersfield Roadrunners,CSU Bakersfield,003BAB,,True,2112,https://a.espncdn.com/i/teamlogos/ncaa/500/2934.png,9,401265342,2,,,,,,
401264812,s:40~l:54~e:401264812~c:401264812,2020-12-18T02:00Z,0,True,False,False,False,[],2020-12-18T02:00Z,0,N/A,539,Walter Pyramid,Long Beach,CA,4200,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,4,299,s:40~l:54~t:299,Long Beach State,Beach,LBSU,Long Beach State Beach,Long Beach St,000000,f1f2f3,True,539,https://a.espncdn.com/i/teamlogos/ncaa/500/299.png,9,301,s:40~l:54~t:301,San Diego,Toreros,USD,San Diego Toreros,San Diego,2f99d4,2f99d4,True,501,https://a.espncdn.com/i/teamlogos/ncaa/500/301.png,29,401264812,2,,,,,,
401256338,s:40~l:54~e:401256338~c:401256338,2020-12-18T02:00Z,0,True,False,False,False,[],2020-12-18T02:00Z,0,N/A,1925,Coleman Coliseum,Tuscaloosa,AL,15383,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,4,333,s:40~l:54~t:333,Alabama,Crimson Tide,ALA,Alabama Crimson Tide,Alabama,690014,f1f2f3,True,1925,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,23,2572,s:40~l:54~t:2572,Southern Miss,Golden Eagles,USM,Southern Miss Golden Eagles,Southern Miss,FFAA3C,ffc423,True,2009,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,11,401256338,2,,,,,,
401263158,s:40~l:54~e:401263158~c:401263158,2020-12-19T00:00Z,0,True,False,True,False,[],2020-12-19T00:00Z,1,STD,2207,CU Events Center,Boulder,CO,11064,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,38,s:40~l:54~t:38,Colorado,Buffaloes,COLO,Colorado Buffaloes,Colorado,d1c57e,ffd200,True,2207,https://a.espncdn.com/i/teamlogos/ncaa/500/38.png,21,12,s:40~l:54~t:12,Arizona,Wildcats,ARIZ,Arizona Wildcats,Arizona,002449,00205b,True,1064,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,21,401263158,2,,21,Pac-12 Conference,Pac-12,True,
401254719,s:40~l:54~e:401254719~c:401254719,2020-12-18T20:00Z,2048,True,False,False,False,[],2020-12-18T20:00Z,0,N/A,1049,Ferrell Center,Waco,TX,10284,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,239,s:40~l:54~t:239,Baylor,Bears,BAY,Baylor Bears,Baylor,004834,ffb81c,True,1049,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,8,2466,s:40~l:54~t:2466,Northwestern State,Lady Demons,NWST,Northwestern State Lady Demons,N'Western St,492F91,ed6118,True,1939,https://a.espncdn.com/i/teamlogos/ncaa/500/2466.png,25,401254719,2,,,,,,
401263132,s:40~l:54~e:401263132~c:401263132,2020-12-19T01:00Z,1000,True,False,False,False,[],2020-12-19T01:00Z,0,N/A,2095,Humphrey Coliseum,Starkville,MS,10500,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,344,s:40~l:54~t:344,Mississippi State,Bulldogs,MSST,Mississippi State Bulldogs,Mississippi St,762123,c8c8c8,True,2095,https://a.espncdn.com/i/teamlogos/ncaa/500/344.png,23,2582,s:40~l:54~t:2582,Southern,Jaguars,SOU,Southern Jaguars,Southern,004B97,ffc82d,True,2210,https://a.espncdn.com/i/teamlogos/ncaa/500/2582.png,26,401263132,2,,,,,,
401270118,s:40~l:54~e:401270118~c:401270118,2020-12-19T01:00Z,1002,True,False,False,False,[],2020-12-19T01:00Z,0,N/A,2195,Frank Erwin Center,Austin,TX,16540,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,251,s:40~l:54~t:251,Texas,Longhorns,TEX,Texas Longhorns,Texas,EE7524,f0f0f0,True,2195,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,8,2181,s:40~l:54~t:2181,Drake,Bulldogs,DRKE,Drake Bulldogs,Drake,004477,c0c0c0,True,2075,https://a.espncdn.com/i/teamlogos/ncaa/500/2181.png,18,401270118,2,,,,,,
401255716,s:40~l:54~e:401255716~c:401255716,2020-12-18T16:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'Hatter Classic'}]",2020-12-18T16:00Z,0,N/A,2080,Edmunds Center,Deland,FL,4000,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,56,s:40~l:54~t:56,Stetson,Hatters,STET,Stetson Hatters,Stetson,0a5640,56854e,True,2080,https://a.espncdn.com/i/teamlogos/ncaa/500/56.png,46,5,s:40~l:54~t:5,UAB,Blazers,UAB,UAB Blazers,UAB,054338,ffc845,True,2155,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png,11,401255716,2,,,,,,
401270661,s:40~l:54~e:401270661~c:401270661,2020-12-18T17:00Z,107,True,False,False,False,[],2020-12-18T17:00Z,0,N/A,2089,W.S. Hanner Fieldhouse,Statesboro,GA,3897,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,290,s:40~l:54~t:290,Georgia Southern,Eagles,GASO,Georgia Southern Eagles,Georgia So,003775,f0f0f0,True,2089,https://a.espncdn.com/i/teamlogos/ncaa/500/290.png,27,111203,s:40~l:54~t:111203,Georgia Southwestern,Lady Canes,GASW,Georgia Southwestern Lady Canes,Georgia SW,,,False,,,,401270661,2,,,,,,
401268222,s:40~l:54~e:401268222~c:401268222,2020-12-18T17:00Z,0,True,False,False,False,[],2020-12-18T17:00Z,0,N/A,2008,Jersey Mike’s Arena,Piscataway,NJ,8000,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,164,s:40~l:54~t:164,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Rutgers,d21034,ffffff,True,2008,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,7,2261,s:40~l:54~t:2261,Hampton,Lady Pirates,HAMP,Hampton Lady Pirates,Hampton,0067AC,,True,2017,https://a.espncdn.com/i/teamlogos/ncaa/500/2261.png,6,401268222,2,,,,,,
401262940,s:40~l:54~e:401262940~c:401262940,2020-12-18T19:00Z,254,True,False,False,False,[],2020-12-18T19:00Z,0,N/A,1960,America First Events Center,Cedar City,UT,5300,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,253,s:40~l:54~t:253,Southern Utah,Thunderbirds,SUU,Southern Utah Thunderbirds,Southern Utah,d10000,c2c3c0,True,1960,https://a.espncdn.com/i/teamlogos/ncaa/500/253.png,5,252,s:40~l:54~t:252,BYU,Cougars,BYU,BYU Cougars,BYU,001E4C,ffffff,True,2108,https://a.espncdn.com/i/teamlogos/ncaa/500/252.png,29,401262940,2,,,,,,
